,mid_x,mid_y,azim_frac
3678,796921.8438146692,948963.6561328843,-113.89250650007784
3679,797132.5000534616,949037.4999812581,-113.89250650007784
3680,797263.9999545049,949112.1563280113,-113.89250650007784
3681,797352.0937743802,949171.0937101357,-113.89250650007784
3682,797484.25000613,949233.0310862586,-113.89250650007784
3683,797610.3749179207,949286.0936441757,-113.89250650007784
3684,797703.4687277954,949322.9999023862,-113.89250650007784
3685,797867.0625607129,949397.6874170527,-113.89250650007784
3686,798008.5937737133,949474.2812599242,-113.89250650007784
3687,798107.0312408786,949521.5938293412,-113.89250650007784
3688,798200.5000500027,949556.8437588438,-113.89250650007784
3689,798019.5624197535,948805.8751164265,-76.71602725580459
3690,798266.1249187533,948770.1250238828,-76.71602725580459
3691,798035.3125522956,948543.4999850094,-79.86255474360365
3692,798050.5000219196,948537.3749972582,-79.86255474360365
3693,798104.1562466286,948527.7811844274,-79.86255474360365
3694,798268.7187455874,948505.0312299281,-79.86255474360365
3695,798403.124972837,948492.0312559269,-79.86255474360365
3696,795746.4687047955,947235.5313083008,-58.47868284103115
3697,795949.8126222547,947045.8438595906,-58.47868284103115
3698,797220.1250422522,947443.8437197581,46.08059834161961
3699,797179.5001235027,947396.0624832995,46.08059834161961
3700,797093.3751317114,947294.625022132,46.08059834161961
3701,796954.0937501695,947139.9686713405,46.08059834161961
3702,796655.2186917532,946844.8124375083,46.08059834161961
3703,796308.3123973794,946497.718807552,46.08059834161961
3704,796066.3437212128,946234.0000108443,46.08059834161961
3705,795892.0312417541,946041.6249034703,46.08059834161961
3706,795691.3749829624,945844.187470261,46.08059834161961
3707,795547.6249423791,945704.0000865944,46.08059834161961
3708,797588.2499621697,947339.6561000533,-74.53838740279623
3709,797883.7186953798,947275.1560650095,-74.53838740279623
3710,797798.9688648786,946863.7813956365,-79.95024420801371
3711,798212.125026755,946785.8750553839,-79.95024420801371
3712,798467.2186766714,946750.0312950499,-79.95024420801371
3713,798595.1560848374,946734.0938269272,-79.95024420801371
3714,798827.2499447949,946690.1875827201,-79.95024420801371
3715,799068.1876190864,946638.5313540101,-79.95024420801371
3716,799163.0000935029,946625.4062162191,-79.95024420801371
3717,799307.2499690447,946625.4998840131,-79.95024420801371
3718,799560.8437860031,946621.6248917617,-79.95024420801371
3719,799747.8439041283,946623.6875516772,-79.95024420801371
3720,799814.4376029633,946642.1563467607,-79.95024420801371
3721,799901.0937616713,946698.5937338844,-79.95024420801371
3722,797993.9999708794,946295.1248885952,-82.67531175528079
3723,798247.7187875882,946265.6249475963,-82.67531175528079
3724,798482.9999771286,946058.2187023014,112.53461494193921
3725,798409.999959087,946060.2500302568,112.53461494193921
3726,798173.3124403376,946080.7501532994,112.53461494193921
3727,798171.4374440871,945865.2499281354,-91.88038445726768
3728,798289.7498715036,945859.343771968,-91.88038445726768
3729,798422.2186026294,945861.0312685929,-91.88038445726768
3730,798570.5936339628,945868.6874212585,-91.88038445726768
3731,798664.4999422114,945872.6562453434,-91.88038445726768
3732,798844.2187428772,945414.281341888,-98.92404178419615
3733,799134.0938192941,945432.3438057601,-98.92404178419615
3734,799462.12515142,945461.3437477574,-98.92404178419615
3735,799772.7500222959,945543.4999154657,-98.92404178419615
3736,800000.249895379,945640.1562182158,-98.92404178419615
3737,799509.9687237125,945866.9375887997,-108.11045213910323
3738,799753.7500602957,945920.406313885,-108.11045213910323
3739,799837.3750570863,945942.5937695131,-108.11045213910323
3740,799608.5625225883,946079.093660552,-104.77280171512737
3741,799827.812576212,946128.0312267169,-104.77280171512737
3742,799988.4062510859,946181.4999518022,-104.77280171512737
3743,800257.812372379,944736.343721386,-115.48960407633813
3744,800407.4060692526,944817.7500546351,-115.48960407633813
3745,801109.3126378786,945309.6875550114,58.45894983230444
3746,801048.2500959616,945278.5312853046,58.45894983230444
3747,800885.1874299608,945203.9374384284,58.45894983230444
3748,800702.3124676291,945117.3437795937,58.45894983230444
3749,800607.3749934621,945063.2500557601,58.45894983230444
3750,800461.374957379,944972.0937420093,58.45894983230444
3751,800214.749958504,944847.0938279666,58.45894983230444
3752,799967.3436291702,944756.7188446745,58.45894983230444
3753,800349.3436853774,945773.9687786773,-81.98274205814587
3754,800507.312365504,945774.4687776752,-81.98274205814587
3755,800811.9999122955,945748.9688286744,-81.98274205814587
3756,801007.7811808363,945722.9687166326,-81.98274205814587
3757,801060.6249071714,945720.8123889267,-81.98274205814587
3758,800492.2812275887,948122.2811752185,-1.898763296465667
3759,800487.9062363375,948023.3437090516,-1.898763296465667
3760,800489.9687322117,947833.3125930503,-1.898763296465667
3761,800502.8123745043,947602.1250633001,-1.898763296465667
3762,800524.5624950454,947452.2187030092,-1.898763296465667
3763,800539.0937980041,947343.9687554687,-1.898763296465667
3764,798644.6874818373,947126.99986526,-76.46037373745621
3765,798726.6563139614,947115.4373883829,-76.46037373745621
3766,798777.2500447948,947109.0937330909,-76.46037373745621
3767,798836.3437586278,947101.2500808015,-76.46037373745621
3768,799136.65631417,947059.8124996349,-76.46037373745621
3769,799565.6562763788,947029.0623970926,-76.46037373745621
3770,799756.8123901282,947041.5625361353,-76.46037373745621
3771,799804.3124591708,947046.1563589685,-76.46037373745621
3772,800882.3437676709,947965.8124920949,-129.3357907203568
3773,800958.7499468792,948026.6563664712,-129.3357907203568
3774,801083.6873610467,948127.1563295126,-129.3357907203568
3775,801192.2499720044,948211.9999918453,-129.3357907203568
3776,801294.3437638786,948287.6561725512,-129.3357907203568
3777,801456.1874362528,948403.1562696323,-129.3357907203568
3778,801669.6875013784,948553.4376291744,-129.3357907203568
3779,801890.2812202964,948724.4376152605,-129.3357907203568
3780,802022.7499514222,948832.6562308446,-129.3357907203568
3781,802087.3438182957,948894.0624400526,-129.3357907203568
3782,800871.8124567121,948429.2812173851,-125.12036511371076
3783,800900.5935671274,948455.8436642624,-125.12036511371076
3784,801044.5936072115,948558.8124543875,-125.12036511371076
3785,801359.8436328787,948796.4686391763,-125.12036511371076
3786,801631.0937465448,949006.2187118009,-125.12036511371076
3787,801815.3125382122,949147.8437566347,-125.12036511371076
3788,800197.1249937546,946358.4687579684,-105.45824546947439
3789,800297.4999570455,946382.468709968,-105.45824546947439
3790,800443.7499926295,946417.0936407186,-105.45824546947439
3791,800576.6250549629,946462.9998809285,-105.45824546947439
3792,800651.4062374216,946495.9686470106,-105.45824546947439
3793,800151.7499204613,946402.6875015534,-126.12025833293232
3794,800219.9687800873,946429.6874475516,-126.12025833293232
3795,800246.0937278382,946439.0937607586,-126.12025833293232
3796,800329.9998920467,946471.8125273436,-126.12025833293232
3797,800433.4686811715,946515.3124403432,-126.12025833293232
3798,800484.0624120049,946550.1562026739,-126.12025833293232
3799,800606.1249959618,946623.2500525527,-119.31079786028641
3800,800746.7812107112,946709.7500435933,-119.31079786028641
3801,800916.9061985463,946798.5625300109,-119.31079786028641
3802,800145.6250967551,945977.2187002599,-108.73298960877152
3803,800241.5937368385,946025.1249364652,-108.73298960877152
3804,800404.9687381722,946096.6562894657,-108.73298960877152
3805,800572.8750624638,946157.7499992996,-108.73298960877152
3806,800730.8750745468,946203.8124071769,-108.73298960877152
3807,800852.2188279219,946229.5936876349,-108.73298960877152
3808,800917.3125297539,946244.749989342,-108.73298960877152
3809,800149.625088755,946004.7186452597,142.76780026290248
3810,801259.9688326288,949966.1562604271,-123.91503417883
3811,801445.2501221709,950082.8438551351,-123.91503417883
3812,801639.156394463,950223.5000698827,-123.91503417883
3813,801798.3750720881,950349.8749811761,-123.91503417883
3814,798371.1250368375,949513.7500130087,-142.27917093797353
3815,798470.843669422,949662.1250443421,-142.27917093797353
3816,798567.0938050039,949767.5311655514,-142.27917093797353
3817,798673.2814207114,949844.5311755948,-142.27917093797353
3818,797743.2501442954,950724.5937199257,-90.96401867009818
3819,797896.8751651291,950718.8123994693,-90.96401867009818
3820,798000.2812903374,950725.9687171802,-90.96401867009818
3821,796077.0625317954,947624.4686865918,-2.9110782857633386
3822,796093.3749991711,947483.2186410092,-2.9110782857633386
3823,796104.1249776706,947287.2498728447,-2.9110782857633386
3824,796134.1250817124,947599.1249052584,-81.52888450381292
3825,796318.3750412948,947544.2186830491,-81.52888450381292
3826,796123.8749381714,947360.5937222168,-82.29253932305348
3827,796197.9999539629,947354.1250671744,-82.29253932305348
3828,796333.5000110455,947324.3751266748,-82.29253932305348
3829,800045.7499684207,944235.9375699684,-136.0590418679012
3830,800151.1250857543,944350.531336844,-136.0590418679012
3831,800195.9688280877,944398.3437412158,-136.0590418679012
3832,800541.0624620449,944711.4062712602,-136.0590418679012
3833,800879.0937741697,945011.3438275531,-136.0590418679012
3834,801128.0937682949,945216.7812447585,-136.0590418679012
3835,801627.3124220856,944608.8749802634,113.85688891145001
3836,801594.9686547536,944620.0937898457,113.85688891145001
3837,801526.3749599215,944647.3437353447,113.85688891145001
3838,801339.7186731286,944775.0936438851,113.85688891145001
3839,801103.3436537534,944936.4063133858,113.85688891145001
3840,800962.1251041703,945010.1876618862,113.85688891145001
3841,801906.8750191294,944608.5938128419,54.95611953268821
3842,801780.7499432955,944513.3750072159,54.95611953268821
3843,801674.0311606694,944440.8436562158,54.95611953268821
3844,801597.656149378,944391.0624237582,54.95611953268821
3845,799649.4687727969,947594.1249152608,105.3281627336352
3846,799564.6251104623,947596.3749107607,105.3281627336352
3847,799301.4063127544,947649.4061367176,105.3281627336352
3848,799013.0000654217,947728.7811420076,105.3281627336352
3849,798848.406398546,947777.1248773411,105.3281627336352
3850,798616.9063694216,947854.6248863861,105.3281627336352
3851,798371.8125354629,947953.3750169687,105.3281627336352
3852,798207.7500355039,948045.9999957606,105.3281627336352
3853,798103.7500794623,948107.4998727627,105.3281627336352
3854,798860.5625422131,947841.7810800523,-119.67546722745834
3855,799002.1249231305,947931.7498961762,-119.67546722745834
3856,799834.7500623371,948110.8750300519,59.308516182497506
3857,799611.2186852526,947984.8749539666,59.308516182497506
3858,799396.8437859192,947862.593702469,59.308516182497506
3859,799203.5313444622,947753.9999235943,59.308516182497506
3860,799214.6249902528,947918.1249234267,-106.07961157990141
3861,799391.9376277532,947968.7499862164,-106.07961157990141
3862,799601.5625365861,948023.2500412576,-106.07961157990141
3863,798474.8438254632,949201.4999813437,-58.44286766075083
3864,798519.1250689216,949154.2500758432,-58.44286766075083
3865,798549.7500076704,949130.6251230948,-58.44286766075083
3866,798593.6249199193,949100.6250190549,-58.44286766075083
3867,798670.4999302123,949055.687444888,-58.44286766075083
3868,798719.3749965057,949027.6561689265,-58.44286766075083
3869,798573.7812916301,949210.9999623448,-121.7052437922974
3870,798750.2500987966,949308.9999303855,-121.7052437922974
3871,798631.4688402954,949159.343897678,59.7047308006347
3872,799034.093691213,950103.5313137621,-123.95829580114926
3873,799340.2187351286,950336.5000079274,-123.95829580114926
3874,799464.9061497953,950433.2186465114,-123.95829580114926
3875,799654.6560983788,950571.1561987214,-123.95829580114926
3876,799861.9998437949,950715.9062373042,-123.95829580114926
3877,800155.093745796,950912.9061713852,-123.95829580114926
3878,800482.5000791717,951135.1562190093,-123.95829580114926
3879,796643.3748834208,951552.125037305,-7.381792564574094
3880,796665.0000042114,951340.5938002616,-7.381792564574094
3881,796690.2501177527,951102.5626162179,-7.381792564574094
3882,796714.1250700038,950932.3437965512,-7.381792564574094
3883,796734.2500297539,950788.3437564671,-7.381792564574094
3884,796811.9375384208,950270.3124762587,-7.381792564574094
3885,796910.2500058375,949643.1562502608,-7.381792564574094
3886,797822.718653338,951288.468740467,67.27386256556525
3887,797679.4062759206,951225.2500348836,67.27386256556525
3888,797341.656295253,951065.1563590094,67.27386256556525
3889,796934.9999563359,950834.718827758,67.27386256556525
3890,796601.3749674205,950945.0001032613,55.669090692190125
3891,796405.4686991293,950825.2500146776,55.669090692190125
3892,796226.968728045,950691.5624539666,55.669090692190125
3893,797756.3124541286,958202.3438562602,177.31921711915308
3894,797757.3124521282,958327.4062701762,177.31921711915308
3895,797759.4062799625,958438.625043802,177.31921711915308
3896,797761.0937765874,958551.9688131772,177.31921711915308
3897,802125.3125743791,949834.6563593857,-8.475124631141156
3898,802212.0938968789,949285.9063085914,-8.475124631141156
3899,795246.968883587,941405.6563210934,-5.424104738256295
3900,795248.8125478793,941203.8125646785,-5.424104738256295
3901,795264.6561841704,940925.3124655113,-5.424104738256295
3902,795300.6562762111,940631.9687280506,-5.424104738256295
3903,795330.8125479203,940393.3750451319,-5.424104738256295
3904,795344.6563522536,940139.9062279239,-5.424104738256295
3905,794916.5313882958,950955.2499187179,-115.85957465495666
3906,795036.2813128363,951032.1249290109,-115.85957465495666
3907,795095.3436947111,951064.3750285506,-115.85957465495666
3908,794699.0938310456,952241.7186384276,-21.282356308582344
3909,794749.0937310457,952123.5623786747,-21.282356308582344
3910,794807.3124466296,951943.6874103434,-21.282356308582344
3911,794839.4373823795,954523.99999905,-5.408039559313505
3912,794847.4373663794,954355.5938398018,-5.408039559313505
3913,794873.3436465878,954178.7188654691,-5.408039559313505
3914,794958.9999713376,951846.0312736332,170.871932152558
3915,794957.4999743365,951882.5312006362,170.871932152558
3916,794952.6249840874,951933.7499302179,170.871932152558
3917,794919.1250510886,952119.7498863004,170.871932152558
3918,794863.0938311294,952370.0937097594,170.871932152558
3919,794802.8126196712,952546.7500165515,170.871932152558
3920,794910.000069337,949021.406345468,-122.7342730411219
3921,794907.3439066708,949182.0936881341,-116.75005953189446
3922,794806.3436165452,949341.0313623883,-108.96845921219851
3923,794992.4999043383,949395.4062536359,-108.96845921219851
3924,794858.5936760865,948521.374865219,-116.47708846403984
3925,795030.156325087,948598.156207718,-116.47708846403984
3926,794948.8749915883,948730.2812715545,-14.718267092999778
3927,794960.8124677129,948636.4999630526,-14.718267092999778
3928,795007.4063705876,948844.84370647,153.9449293008831
3929,794981.5937581696,948949.0936620124,153.9449293008831
3930,794588.5000561718,949474.2500920072,-96.06457770820087
3931,794743.4062424209,949504.4063637182,-96.06457770820087
3932,794869.1561549623,949520.7501630522,-96.06457770820087
3933,794929.5311982539,949522.7501590513,-96.06457770820087
3934,794958.8749715872,949523.7501570508,-96.06457770820087
3935,794465.6249738373,945855.718615178,170.99658351732887
3936,794410.0312530044,946058.3748699687,170.99658351732887
3937,794387.6874656714,946154.7500053011,170.99658351732887
3938,794495.156082755,952158.9999718443,-138.49578428028343
3939,794582.9687352125,952246.4062930942,-138.49578428028343
3940,794675.4063784201,952368.0000459701,-138.49578428028343
3941,794854.5313482527,953186.0625502616,-26.07341130753162
3942,794883.9999572951,953109.1875399686,-26.07341130753162
3943,794922.3123806715,953017.3750595488,-26.07341130753162
3944,794983.0937551707,952898.749968715,-26.07341130753162
3945,795056.0314373784,952758.1249218844,-26.07341130753162
3946,795156.593900295,952579.9686180949,-26.07341130753162
3947,795277.6876541693,952407.1561356336,-26.07341130753162
3948,795380.9376117121,952293.6875305511,-26.07341130753162
3949,795469.9999335874,952208.2813693434,-26.07341130753162
3950,795622.1561253369,952076.9376359656,-26.07341130753162
3951,795553.4687627126,957450.2500520535,64.76748322894983
3952,795499.0000396278,957425.3437698446,64.76748322894983
3953,795430.1563452948,957387.4375136346,64.76748322894983
3954,795232.968747545,957285.9375525936,64.76748322894983
3955,795099.6875180453,954368.656149637,-0.6585431748003935
3956,795104.0625092965,954276.9686689712,-0.6585431748003935
3957,795107.8750016708,954238.5624137633,-0.6585431748003935
3958,795145.249926921,954041.9688108861,-0.6585431748003935
3959,795195.7499899622,953830.250074219,-0.6585431748003935
3960,795058.25010092,957805.5624975935,-101.80928671607323
3961,795197.9376496281,957871.3125301376,-101.80928671607323
3962,795309.0000915453,957903.2501303032,-101.80928671607323
3963,795380.5624484196,957921.0000948012,-101.80928671607323
3964,795401.4687386286,957931.0937425904,-101.80928671607323
3965,795044.218796961,958158.3124482594,-109.67978360274196
3966,795238.8125678785,958217.9999929257,-109.67978360274196
3967,794835.0313872527,948748.9374022186,-113.33124377315156
3968,794957.2501388788,948794.1874757595,-113.33124377315156
3969,795079.0625592954,948840.1875478029,-113.33124377315156
3970,795016.5625202544,950655.8438574262,-131.89174290841353
3971,795046.1562930867,950679.4063103013,-131.89174290841353
3972,795123.6876340862,950733.8123694658,-131.89174290841353
3973,795264.3438488357,950809.4687142186,-131.89174290841353
3974,804271.2500475887,952692.7187206782,78.15137758632932
3975,804195.2500355467,952650.749972593,78.15137758632932
3976,804055.0624878369,952596.0000820942,78.15137758632932
3977,803886.6563285869,952552.7500045523,78.15137758632932
3978,803750.2501053382,952525.8748942576,78.15137758632932
3979,803651.0938075874,952514.1249177605,78.15137758632932
3980,803530.3437210042,952509.37492726,78.15137758632932
3981,803421.5624425039,952509.0312599652,78.15137758632932
3982,804594.6562249213,955066.9063935541,-115.80946736674653
3983,804783.9061745051,955149.3437286764,-115.80946736674653
3984,804922.4375575464,955220.343750719,-115.80946736674653
3985,805039.5313194208,955305.0000774711,-115.80946736674653
3986,804518.8750444632,955568.3750428446,-109.56638719349712
3987,804594.4688893389,955592.2188271768,-109.56638719349712
3988,804762.9063805472,955648.4063788429,-109.56638719349712
3989,805007.3125518374,955740.0625275522,-109.56638719349712
3990,805160.1250742953,955806.4998946786,-109.56638719349712
3991,805270.4688496701,955877.5312486775,-109.56638719349712
3992,805192.9063407537,957298.8436947614,-21.681787268375352
3993,805220.5626174621,957065.5938331783,-21.681787268375352
3994,805240.1875782125,956898.593839094,-21.681787268375352
3995,805292.6249733381,956642.2500276342,-21.681787268375352
3996,805379.6249633785,956313.1563616768,-21.681787268375352
3997,805435.3438480031,956107.968779929,-21.681787268375352
3998,805476.4689297955,955934.7186343037,-21.681787268375352
3999,805577.5000597537,955582.5000145957,-21.681787268375352
4000,805662.3748900034,955319.8437157609,-21.681787268375352
4001,805707.3749640454,955225.2187409699,-21.681787268375352
4002,805781.1249805875,955065.6250640936,-21.681787268375352
4003,805897.5937437136,954816.3125705905,-21.681787268375352
4004,806043.2187805474,954499.0938808843,-21.681787268375352
4005,806216.4062622543,954036.9999888018,-21.681787268375352
4006,806398.4375582952,953454.8123408444,-21.681787268375352
4007,806523.7813036703,953018.9685603045,-21.681787268375352
4008,806572.3437065445,952862.2498776764,-21.681787268375352
4009,804489.2186077125,955717.1562413424,174.68081604552992
4010,804472.8436404634,955896.8125421368,174.68081604552992
4011,804418.0000821706,956502.5626429692,174.68081604552992
4012,804359.3125355039,957145.5625052601,174.68081604552992
4013,804322.5936128795,957594.4687596783,174.68081604552992
4014,804290.7498445455,957908.5001198016,174.68081604552992
4015,804278.218701629,958034.3750320934,174.68081604552992
4016,804275.5625389628,958158.9999468848,174.68081604552992
4017,804268.9375522118,958345.8125653826,174.68081604552992
4018,806118.249962505,955850.2813031785,-132.1594222129131
4019,806418.0000191703,956098.7812983021,-132.1594222129131
4020,806719.5000723358,956368.8437503017,-132.1594222129131
4021,806901.6250361707,956537.0624099262,-132.1594222129131
4022,806956.2812588792,956587.4999730922,-132.1594222129131
4023,807271.9062837958,956890.0313562192,-132.1594222129131
4024,808981.1563101709,953313.5937912613,160.84733465447485
4025,808943.4687215053,953410.249929972,160.84733465447485
4026,808864.249883879,953586.6562372632,160.84733465447485
4027,808786.7498748358,953751.3125680536,160.84733465447485
4028,808433.3124255445,953633.3749758415,155.258626212324
4029,808363.9062323365,953790.3749899231,155.258626212324
4030,808263.9687681701,953994.624909509,155.258626212324
4031,808187.5624249205,954116.7811612599,155.258626212324
4032,809299.4374977536,954615.1249808408,159.58200495903603
4033,809000.3751037531,955383.1875851341,-14.722945084354732
4034,809037.7500290032,955268.6563181318,-14.722945084354732
4035,809103.2500620466,955100.3749945909,-14.722945084354732
4036,807280.1249353364,957947.2187103443,-60.321542157769294
4037,807379.3437329624,957892.4061559252,-60.321542157769294
4038,807557.4688688368,957782.7500432171,-60.321542157769294
4039,808685.3749135453,958150.1562965959,-122.50793738161433
4040,808840.4687634613,958276.6875395961,-122.50793738161433
4041,808960.3125198372,958370.5311839283,-122.50793738161433
4042,809113.718709087,958473.1249748021,-122.50793738161433
4043,809330.4999356288,958617.5000141338,-122.50793738161433
4044,809480.8749629632,958723.6249659248,-122.50793738161433
4045,809664.5312557556,958839.9687293023,-122.50793738161433
4046,809851.7500414215,958959.8124856763,-122.50793738161433
4047,809222.312652003,956052.8437261358,-76.59610239566975
4048,809473.0626426283,956102.0937916785,-76.59610239566975
4049,809676.375064088,956142.5625427589,-76.59610239566975
4050,809699.8125172127,956142.7188744657,-76.59610239566975
4051,809786.0000088792,956154.1251836754,-76.59610239566975
4052,809871.3438342549,956170.46881897,-76.59610239566975
4053,809912.2500844635,956180.2187994719,-76.59610239566975
4054,809488.4062799215,953812.6874453016,-120.05265612588074
4055,809594.2187323365,953885.0936325081,-120.05265612588074
4056,809664.593755627,953922.2187222987,-120.05265612588074
4057,809902.2499404196,954059.2187763825,-120.05265612588074
4058,809525.4062059205,954037.9999868013,-20.225516577327333
4059,808037.2500615045,951229.9061935544,-111.02476742710681
4060,808378.8750344217,951415.5938143022,-111.02476742710681
4061,808740.7811347544,951587.1562992595,-111.02476742710681
4062,808923.6562611293,951656.7186601348,-111.02476742710681
4063,809060.6251472961,951705.0935633853,-111.02476742710681
4064,809260.6250753794,951776.374916885,-111.02476742710681
4065,809481.8749609627,951863.3437390104,-111.02476742710681
4066,809648.1561244633,951942.7500762604,-111.02476742710681
4067,809688.8437071294,951968.3438570946,-111.02476742710681
4068,805026.0936822537,951502.1561411768,179.7004827223818
4069,805002.7498969194,951706.2498930953,179.7004827223818
4070,805001.0624002945,951727.8750138879,179.7004827223818
4071,804997.0624082945,951838.6251204684,179.7004827223818
4072,804992.3749176711,952082.843792133,179.7004827223818
4073,804995.4062436298,952319.2499794252,179.7004827223818
4074,805016.7500329614,952554.1561697163,179.7004827223818
4075,805042.4999814611,952744.1249498837,179.7004827223818
4076,805050.5312974211,952806.2499896772,179.7004827223818
4077,807304.9998855889,958414.87492726,-64.3204470458386
4078,807785.9687399212,958202.6250236742,-64.3204470458386
4079,808099.7187685873,958053.7813252993,-64.3204470458386
4080,807543.7499002125,958375.0313389674,-119.35140388183355
4081,807821.0936696697,958504.7812435105,-119.35140388183355
4082,807401.1561893374,957322.2499799691,-128.8548599584927
4083,807742.9999938384,957575.1562983021,-128.8548599584927
4084,807402.3125190455,957585.6874452196,135.49306626841258
4085,807070.5625263788,957906.4374598861,135.49306626841258
4086,805509.7500312123,958148.1249686368,-54.07815705978685
4087,805691.3438281287,958029.0937106349,-54.07815705978685
4088,805943.9374830443,957837.9687648006,-54.07815705978685
4089,806153.6873916294,957681.4687497169,-54.07815705978685
4090,805527.9063269217,958029.5937096365,70.79635469083505
4091,809674.4687358793,958626.8436634243,-97.10753449725978
4092,809961.0624868367,958627.2811625525,-97.10753449725978
4093,810095.3125464208,958652.0937769711,-97.10753449725978
4094,809764.125052629,955765.3749769256,82.0599812612666
4095,809465.8124930877,955708.6250904277,82.0599812612666
4096,809849.906213088,956595.2812895514,49.832822407869656
4097,809730.6562875472,956518.2499475516,49.832822407869656
4098,809614.3750240467,956425.7499685101,49.832822407869656
4099,809510.1250685044,956345.0001300126,49.832822407869656
4100,809447.7188612949,956301.2500534691,49.832822407869656
4101,803761.1562515032,955423.0000055097,-27.43957120765205
4102,803868.4687009212,955232.8437257186,-27.43957120765205
4103,804002.3750932124,954974.4375824258,-27.43957120765205
4104,803839.1250916291,955110.6249740943,99.37074403974427
4105,803710.937519921,953948.8436690532,-129.22821575536102
4106,804011.0937437546,954178.3437021784,-129.22821575536102
4107,804171.6562507134,954308.9999369271,-129.22821575536102
4108,804609.1250280049,954680.4375142604,-129.22821575536102
4109,803954.6875245459,954122.2811502591,-73.05604052777458
4110,803980.8749721702,954107.7500113398,-73.05604052777458
4111,804176.5312409606,954046.9063010067,-73.05604052777458
4112,804467.4999831691,953967.3124641329,-73.05604052777458
4113,804644.3436255455,953934.2500302605,-73.05604052777458
4114,804723.5936310869,953930.2500382625,-73.05604052777458
4115,803664.3126131706,954492.0625629239,-82.52577114127521
4116,803767.7500703372,954471.7187715918,-82.52577114127521
4117,804037.0000239629,954428.3750262596,-82.52577114127521
4118,804250.4687571302,954392.656265676,-82.52577114127521
4119,807811.2188534606,956016.093799632,-97.64342083310135
4120,808261.906272294,956101.5624607168,-97.64342083310135
4121,808535.4062174205,956128.6249065921,-97.64342083310135
4122,808482.6874908358,956046.7187383845,-49.77204610968957
4123,808614.5000552945,955927.0938135944,-49.77204610968957
4124,805636.5937735867,952042.8750400543,-129.90051639428057
4125,805838.2500303779,952190.2500733845,-129.90051639428057
4126,805937.0624967944,952271.2187434658,-129.90051639428057
4127,805829.0000488795,952489.4999670126,-15.26304014098807
4128,805872.5626257956,952291.6250346787,-15.26304014098807
4129,805886.5625977945,952243.5001309253,-15.26304014098807
4130,809438.6250474621,950887.7187217586,-73.76066701909353
4131,809554.5313117132,950865.3749344274,-73.76066701909353
4132,809658.4062680043,950825.6250139289,-73.76066701909353
4133,809717.7499813363,950791.6562498435,-73.76066701909353
4134,804159.0937758368,948894.6874388009,132.67866770496119
4135,803970.1249936707,949061.5624331348,132.67866770496119
4136,803733.3436430879,949260.1561960503,132.67866770496119
4137,803419.2187792119,949467.9999404661,132.67866770496119
4138,804112.2500375044,940631.0312299281,-82.46780853120464
4139,804398.4687892124,940569.5000209697,-82.46780853120464
4140,804561.9999582134,940549.2498974279,-82.46780853120464
4141,804156.7186165452,940858.3124354705,-88.53589398337525
4142,804315.3749593366,940837.4374772198,-88.53589398337525
4143,804477.3126275875,940824.8750023432,-88.53589398337525
4144,804600.1563779619,940819.6250128411,-88.53589398337525
4145,804729.0626162123,940815.593852926,-88.53589398337525
4146,804008.8435842115,945034.4376133829,-10.00926368395778
4147,804050.531164879,944707.843778383,-10.00926368395778
4148,804092.7499124631,944441.4999869242,-10.00926368395778
4149,806423.1875087954,945764.8124649711,-90.76384500552983
4150,806791.5000923779,945744.93750472,-90.76384500552983
4151,807252.6249903366,945747.7813310511,-90.76384500552983
4152,807698.6249185447,945750.6563252993,-90.76384500552983
4153,807956.4998949189,945765.4687956758,-90.76384500552983
4154,806058.1875826288,947553.999995511,-86.08878802414415
4155,806720.2812387533,947543.1563492194,-86.08878802414415
4156,807389.5312125869,947527.2500490099,-86.08878802414415
4157,807948.0937437527,947513.9687435515,-86.08878802414415
4158,808282.7187306695,947506.8750897609,-86.08878802414415
4159,808724.7188309208,947498.7501060106,-86.08878802414415
4160,808936.718899047,947490.5001225099,-86.08878802414415
4161,806992.4686865043,947777.2498770952,-99.81533063198226
4162,807077.3436807971,947800.3748308457,-99.81533063198226
4163,807189.7811199632,947829.624936387,-99.81533063198226
4164,807345.9374677539,947881.1249974258,-99.81533063198226
4165,807469.593716504,947918.6249224246,-99.81533063198226
4166,807626.6562304627,947971.6249804683,-99.81533063198226
4167,807780.2187514212,948036.0000157617,-99.81533063198226
4168,807851.1561095454,948065.6562884711,-99.81533063198226
4169,807914.2499794196,948093.3438971378,-99.81533063198226
4170,807035.9999314621,948745.5000731349,-39.45998696353131
4171,807167.8436638359,948585.7500645518,-39.45998696353131
4172,807257.7499800865,948472.8749622181,-39.45998696353131
4173,807296.0000676289,948428.9998859279,-39.45998696353131
4174,807343.00013767,948376.9999899268,-39.45998696353131
4175,806708.5000943374,949439.2188300528,-86.76775449311559
4176,806895.5938802548,949422.8125308454,-86.76775449311559
4177,807044.5939103384,949410.6562231369,-86.76775449311559
4178,807205.9687516298,949395.0937542617,-86.76775449311559
4179,805300.9374567121,947868.1875233017,-21.0398639326629
4180,805419.0625485443,947547.2811769284,-21.0398639326629
4181,805615.7501472943,947022.7812416777,-21.0398639326629
4182,805821.09373267,946524.156254679,-21.0398639326629
4183,805975.968751004,946164.0624866784,-21.0398639326629
4184,804983.6250992119,947916.8749259263,-18.43497529949234
